sku_id,sku_code
SKU04773,4772
SKU04774,4773
SKU04775,4774
SKU04776,4775
SKU04777,4776
SKU04778,4777
SKU04779,4778
SKU04780,4779
SKU04781,4780
SKU04782,4781
SKU04783,4782
SKU04784,4783
SKU04785,4784
SKU04786,4785
SKU04787,4786
SKU04788,4787
SKU04789,4788
SKU04790,4789
SKU04791,4790
SKU04792,4791
SKU04793,4792
SKU04794,4793
SKU04795,4794
SKU04796,4795
SKU04797,4796
SKU04798,4797
SKU04799,4798
SKU04800,4799
SKU04801,4800
SKU04802,4801
SKU04803,4802
SKU04804,4803
SKU04805,4804
SKU04806,4805
SKU04807,4806
SKU04808,4807
SKU04809,4808
SKU04810,4809
SKU04811,4810
SKU04812,4811
SKU04813,4812
SKU04814,4813
SKU04815,4814
SKU04816,4815
SKU04817,4816
SKU04818,4817
SKU04819,4818
SKU04820,4819
SKU04821,4820
SKU04822,4821
SKU04823,4822
SKU04824,4823
SKU04825,4824
SKU04826,4825
SKU04827,4826
SKU04828,4827
SKU04829,4828
SKU04830,4829
SKU04831,4830
SKU04832,4831
SKU04833,4832
SKU04834,4833
SKU04835,4834
SKU04836,4835
SKU04837,4836
SKU04838,4837
SKU04839,4838
SKU04840,4839
SKU04841,4840
SKU04842,4841
SKU04843,4842
SKU04844,4843
SKU04845,4844
SKU04846,4845
SKU04847,4846
SKU04848,4847
SKU04849,4848
SKU04850,4849
SKU04851,4850
SKU04852,4851
SKU04853,4852
SKU04854,4853
SKU04855,4854
SKU04856,4855
SKU04857,4856
SKU04858,4857
SKU04859,4858
SKU04860,4859
SKU04861,4860
SKU04862,4861
SKU04863,4862
SKU04864,4863
SKU04865,4864
SKU04866,4865
SKU04867,4866
SKU04868,4867
SKU04869,4868
SKU04870,4869
SKU04871,4870
SKU04872,4871
SKU04873,4872
SKU04874,4873
SKU04875,4874
SKU04876,4875
SKU04877,4876
SKU04878,4877
SKU04879,4878
SKU04880,4879
SKU04881,4880
SKU04882,4881
SKU04883,4882
SKU04884,4883
SKU04885,4884
SKU04886,4885
SKU04887,4886
SKU04888,4887
SKU04889,4888
SKU04890,4889
SKU04891,4890
SKU04892,4891
SKU04893,4892
SKU04894,4893
SKU04895,4894
SKU04896,4895
SKU04897,4896
SKU04898,4897
SKU04899,4898
SKU04900,4899
SKU04901,4900
SKU04902,4901
SKU04903,4902
SKU04904,4903
SKU04905,4904
SKU04906,4905
SKU04907,4906
SKU04908,4907
SKU04909,4908
SKU04910,4909
SKU04911,4910
SKU04912,4911
SKU04913,4912
SKU04914,4913
SKU04915,4914
SKU04916,4915
SKU04917,4916
SKU04918,4917
SKU04919,4918
SKU04920,4919
SKU04921,4920
SKU04922,4921
SKU04923,4922
SKU04924,4923
SKU04925,4924
SKU04926,4925
SKU04927,4926
SKU04928,4927
SKU04929,4928
SKU04930,4929
SKU04931,4930
SKU04932,4931
SKU04933,4932
SKU04934,4933
SKU04935,4934
SKU04936,4935
SKU04937,4936
SKU04938,4937
SKU04939,4938
SKU04940,4939
SKU04941,4940
SKU04942,4941
SKU04943,4942
SKU04944,4943
SKU04945,4944
SKU04946,4945
SKU04947,4946
SKU04948,4947
SKU04949,4948
SKU04950,4949
SKU04951,4950
SKU04952,4951
SKU04953,4952
SKU04954,4953
SKU04955,4954
SKU04956,4955
SKU04957,4956
SKU04958,4957
SKU04959,4958
SKU04960,4959
SKU04961,4960
SKU04962,4961
SKU04963,4962
SKU04964,4963
SKU04965,4964
SKU04966,4965
SKU04967,4966
SKU04968,4967
SKU04969,4968
SKU04970,4969
SKU04971,4970
SKU04972,4971
SKU04973,4972
SKU04974,4973
SKU04975,4974
SKU04976,4975
SKU04977,4976
SKU04978,4977
SKU04979,4978
SKU04980,4979
SKU04981,4980
SKU04982,4981
SKU04983,4982
SKU04984,4983
SKU04985,4984
SKU04986,4985
SKU04987,4986
SKU04988,4987
SKU04989,4988
SKU04990,4989
SKU04991,4990
SKU04992,4991
SKU04993,4992
SKU04994,4993
SKU04995,4994
SKU04996,4995
SKU04997,4996
SKU04998,4997
SKU04999,4998
SKU05000,4999
